281, 1.9733355602
282, 1.9674732831
283, 1.9640548619
284, 1.9634860078
285, 1.9660381845
286, 1.9606728379
287, 1.9556885062
288, 1.9524030902
289, 1.9560504259
290, 1.9570128697
291, 1.9572967069
292, 1.9541161801
293, 1.9533860309
294, 1.9510693498
295, 1.9539568399
296, 1.9532691597
297, 1.9532183332
298, 1.9565961812
299, 1.9573463186
300, 1.9576743134
301, 1.9606517507
302, 1.9544037835
303, 1.9562748711
304, 1.9572026817
305, 1.9608000936
306, 1.9559737353
307, 1.9519880800
308, 1.9467354462
309, 1.9455842310
310, 1.9493594305
311, 1.9525724836
312, 1.9551003909
313, 1.9586266043
314, 1.9623899905
315, 1.9660829292
316, 1.9667988923
317, 1.9703683785
318, 1.9736927488
319, 1.9717470395
320, 1.9668403468
321, 1.9692001136
322, 1.9719971708
323, 1.9702250864
324, 1.9738194503
325, 1.9774125787
326, 1.9809834543
327, 1.9825342029
328, 1.9840398648
329, 1.9812722993
330, 1.9847303036
331, 1.9805698191
332, 1.9840346335
333, 1.9874750440
334, 1.9878456591
335, 1.9879186400
336, 1.9849718276
337, 1.9863351878
338, 1.9879119035
339, 1.9859092216
340, 1.9892070861
341, 1.9897758286
342, 1.9904746156
343, 1.9902761560
344, 1.9894371936
345, 1.9902689516
346, 1.9922204319
347, 1.9882775360
348, 1.9876180550
349, 1.9844748509
350, 1.9842027690
351, 1.9844674895
352, 1.9849917823
353, 1.9880415092
354, 1.9906448951
355, 1.9910238484
356, 1.9873930193
357, 1.9852007848
358, 1.9883983480
359, 1.9883878500
360, 1.9887636657
361, 1.9849558349
362, 1.9861525594
363, 1.9875194982
364, 1.9903447265
365, 1.9861052360
366, 1.9825173230
367, 1.9841462605
368, 1.9845746020
369, 1.9847756242
370, 1.9837329455
371, 1.9853652025
372, 1.9804814673
373, 1.9833364607
374, 1.9864200093
375, 1.9852761754
376, 1.9840913586
377, 1.9836311190
378, 1.9809879090
379, 1.9831723992
380, 1.9844381189
381, 1.9818739655
382, 1.9846376720
383, 1.9805971953
384, 1.9824025677
385, 1.9783005483
386, 1.9794615296
387, 1.9801354579
388, 1.9790709589
389, 1.9785571193
390, 1.9815043721
391, 1.9840975080
392, 1.9821959929
393, 1.9828052685
394, 1.9805329793
395, 1.9834137643
396, 1.9831684731
397, 1.9792586244
398, 1.9779694815
399, 1.9807633428
400, 1.9817234690
401, 1.9771608299
402, 1.9754675419
403, 1.9761497643
404, 1.9788800244
405, 1.9812290281
406, 1.9838396465
407, 1.9863102496
408, 1.9889112967
409, 1.9917132764
410, 1.9880141655
